card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
BEBADCGEB,2018-09-01 09:50:02,地铁出站,200,400,268016133,地铁一号线,世界之窗站,"AGT-133 ",0,2018-09-01 00:00:00
CCAJJBIAB,2018-09-01 09:50:13,地铁出站,380,400,268023101,地铁一号线,高新园,AGM-101,0,2018-09-01 00:00:00
CBGJJJGJJ,2018-09-01 08:46:13,巴士,240,300,231019162,巴士集团,M221,DN6543,0,2018-09-01 00:00:00
DIBGCJFIJ,2018-09-01 08:58:39,巴士,0,300,231019162,巴士集团,M221,DN6543,0,2018-09-01 00:00:00
CBJJIGBCH,2018-09-01 07:51:56,巴士,200,250,231019164,巴士集团,62路,04183D,0,2018-09-01 00:00:00
CBDICIEGA,2018-09-01 08:10:23,巴士,200,250,231019164,巴士集团,62路,04183D,0,2018-09-01 00:00:00
CBBJCCDBE,2018-09-01 08:51:34,巴士,200,250,231019164,巴士集团,62路,04183D,0,2018-09-01 00:00:00
FFGAIADCI,2018-09-01 09:55:04,地铁入站,0,0,261020118,地铁三号线,大芬,AGM-118,0,2018-09-01 00:00:00
CFBCJHJJF,2018-09-01 09:36:01,地铁入站,0,0,268032128,地铁一号线,,,0,2018-09-01 00:00:00
FFIABACBD,2018-09-01 09:55:05,地铁出站,285,300,261017104,地铁三号线,草埔,AGM-104,0,2018-09-01 00:00:00
CFBBDJJGI,2018-09-01 09:55:11,地铁出站,190,200,261003104,地铁三号线,益田,AGM-104,0,2018-09-01 00:00:00
FFGIJEDEJ,2018-09-01 09:50:09,地铁入站,0,0,268022121,地铁一号线,白石洲,AGM-121,0,2018-09-01 00:00:00
FIJIFFGBA,2018-09-01 09:55:10,地铁出站,380,400,261012122,地铁三号线,老街,AGM-122,0,2018-09-01 00:00:00
BIFCDCHHF,2018-09-01 09:55:09,地铁出站,340,400,261015111,地铁三号线,田贝,AGM-111,1,2018-09-01 00:00:00
CBFEDFBEH,2018-09-01 09:50:12,地铁入站,0,0,268015101,地铁一号线,华侨城站,IGT-101,0,2018-09-01 00:00:00
CCJCGFFAE,2018-09-01 09:50:38,地铁入站,0,0,268001112,地铁一号线,罗湖站,OGT-112,0,2018-09-01 00:00:00
BICJFDBBD,2018-09-01 09:50:10,地铁入站,0,0,268002127,地铁一号线,,,0,2018-09-01 00:00:00
CBBJHEDIJ,2018-09-01 07:23:23,巴士,160,250,231019170,巴士集团,M299,37719D,1,2018-09-01 00:00:00
FFCAFFJHH,2018-09-01 09:49:55,地铁入站,0,0,268031104,地铁一号线,宝体,OGT-104,0,2018-09-01 00:00:00
CBFEBADCG,2018-09-01 07:38:47,巴士,160,250,231019170,巴士集团,M299,37719D,1,2018-09-01 00:00:00
CBIGEIEBF,2018-09-01 07:54:06,巴士,200,250,231019170,巴士集团,M299,37719D,0,2018-09-01 00:00:00
CBCGFIFAD,2018-09-01 08:22:39,巴士,200,250,231019170,巴士集团,M299,37719D,0,2018-09-01 00:00:00
BJCIDBCF,2018-09-01 09:50:45,地铁出站,190,200,268015122,地铁一号线,华侨城站,"AGT-122 ",0,2018-09-01 00:00:00
FFGFJAACH,2018-09-01 09:50:29,地铁出站,285,300,268008104,地铁一号线,会展中心站,OGT-104,0,2018-09-01 00:00:00
FFFFGJFHJ,2018-09-01 09:50:37,地铁入站,0,0,268032129,地铁一号线,,,0,2018-09-01 00:00:00
CBBGJAFEF,2018-09-01 09:50:50,地铁入站,0,0,268001139,地铁一号线,罗湖站,OGT-139,0,2018-09-01 00:00:00
FHFFCBDID,2018-09-01 09:50:30,地铁入站,0,0,268022121,地铁一号线,白石洲,AGM-121,0,2018-09-01 00:00:00
BHABDEEJD,2018-09-01 09:50:42,地铁入站,0,0,268012171,地铁一号线,,,0,2018-09-01 00:00:00
CBCHHIJEJ,2018-09-01 09:50:31,地铁出站,475,500,268036129,地铁一号线,,,0,2018-09-01 00:00:00
BJGFJFEB,2018-09-01 09:50:43,地铁出站,530,600,268001101,地铁一号线,罗湖站,OGT-101,1,2018-09-01 00:00:00
FHFHJDBCE,2018-09-01 09:50:48,地铁入站,0,0,268034108,地铁一号线,固戍,IGT_108,0,2018-09-01 00:00:00
FHHHAHDCG,2018-09-01 09:50:25,地铁出站,570,600,268001105,地铁一号线,罗湖站,AGT-105,0,2018-09-01 00:00:00
HHJJBAJBD,2018-09-01 09:50:51,地铁入站,0,0,268016101,地铁一号线,世界之窗站,AGT-101,0,2018-09-01 00:00:00
CCJGBFGAI,2018-09-01 09:50:26,地铁入站,0,0,268032127,地铁一号线,,,0,2018-09-01 00:00:00
FHEAFEAFI,2018-09-01 09:50:48,地铁出站,380,400,268023108,地铁一号线,高新园,AGM-108,0,2018-09-01 00:00:00
FHDDAJDHF,2018-09-01 09:50:38,地铁出站,665,700,268008125,地铁一号线,会展中心站,IGT-125,0,2018-09-01 00:00:00
BICDCJFJB,2018-09-01 09:51:00,地铁出站,190,200,268004112,地铁一号线,大剧院站,OGT-112,0,2018-09-01 00:00:00
FIJEBJDBA,2018-09-01 09:50:40,地铁入站,0,0,268004137,地铁一号线,,,0,2018-09-01 00:00:00
FFAEIJCHC,2018-09-01 09:51:03,地铁出站,285,300,268001102,地铁一号线,罗湖站,OGT-102,0,2018-09-01 00:00:00
CBBEIAEIC,2018-09-01 09:51:02,地铁入站,0,0,268015102,地铁一号线,华侨城站,IGT-102,0,2018-09-01 00:00:00
FFHFBIJHD,2018-09-01 09:50:39,地铁入站,0,0,268016116,地铁一号线,世界之窗站,"AGT-116 ",0,2018-09-01 00:00:00
CBGBCAGAD,2018-09-01 09:51:19,地铁出站,475,500,268015122,地铁一号线,华侨城站,"AGT-122 ",0,2018-09-01 00:00:00
CBCFHGADE,2018-09-01 09:51:14,地铁出站,190,200,268023101,地铁一号线,高新园,AGM-101,0,2018-09-01 00:00:00
FIJEJGFJE,2018-09-01 08:21:40,巴士,160,200,231019953,巴士集团,M109,02679D,0,2018-09-01 00:00:00
FFIABIBFH,2018-09-01 08:43:54,巴士,160,200,231019953,巴士集团,M109,02679D,0,2018-09-01 00:00:00
CCACGBIBH,2018-09-01 08:44:07,巴士,160,200,231019953,巴士集团,M109,02679D,0,2018-09-01 00:00:00
FFFDHFGII,2018-09-01 08:44:55,巴士,160,200,231019953,巴士集团,M109,02679D,0,2018-09-01 00:00:00
CBBHHAHEB,2018-09-01 07:20:34,巴士,160,200,231019954,巴士集团,M408,30980D,0,2018-09-01 00:00:00
FIJGCEIAC,2018-09-01 07:39:06,巴士,160,200,231019954,巴士集团,M408,30980D,0,2018-09-01 00:00:00
CBBBACJJG,2018-09-01 07:46:06,巴士,160,200,231019954,巴士集团,M408,30980D,0,2018-09-01 00:00:00
CFHAHAFCH,2018-09-01 08:09:12,巴士,160,200,231019954,巴士集团,M408,30980D,0,2018-09-01 00:00:00
FHFCACEBA,2018-09-01 08:33:33,巴士,160,200,231019954,巴士集团,M408,30980D,0,2018-09-01 00:00:00
FHIJFEADH,2018-09-01 07:56:11,巴士,200,250,231019957,巴士集团,12路,00401D,0,2018-09-01 00:00:00
FIABEHCIH,2018-09-01 08:00:21,巴士,200,250,231019957,巴士集团,12路,00401D,0,2018-09-01 00:00:00
HJBHCDFB,2018-09-01 08:30:42,巴士,200,250,231019957,巴士集团,12路,00401D,0,2018-09-01 00:00:00
BCDGIFFG,2018-09-01 08:39:28,巴士,200,250,231019957,巴士集团,12路,00401D,0,2018-09-01 00:00:00
DDAEAEICG,2018-09-01 07:24:44,巴士,160,200,231019960,巴士集团,113路,00811D,0,2018-09-01 00:00:00
FHGIACHEF,2018-09-01 08:41:20,巴士,160,200,231019960,巴士集团,113路,00811D,0,2018-09-01 00:00:00
CCAAEBGIC,2018-09-01 07:15:52,巴士,160,200,231019962,巴士集团,M408,37017D,0,2018-09-01 00:00:00
FHEDJJGFF,2018-09-01 07:18:39,巴士,240,300,231019962,巴士集团,M408,37017D,0,2018-09-01 00:00:00
FHEBJCIFB,2018-09-01 07:48:51,巴士,160,200,231019962,巴士集团,M408,37017D,0,2018-09-01 00:00:00
FHDDHIJCH,2018-09-01 08:08:52,巴士,160,200,231019962,巴士集团,M408,37017D,0,2018-09-01 00:00:00
CCAJDBCHG,2018-09-01 08:39:11,巴士,160,200,231019962,巴士集团,M408,37017D,0,2018-09-01 00:00:00
BICABFAGI,2018-09-01 07:14:49,巴士,160,200,231019963,巴士集团,M301,34421D,0,2018-09-01 00:00:00
FHGAGHFJH,2018-09-01 08:12:23,巴士,160,200,231019963,巴士集团,M301,34421D,0,2018-09-01 00:00:00
CFBGAGEJI,2018-09-01 08:22:11,巴士,160,200,231019963,巴士集团,M301,34421D,0,2018-09-01 00:00:00
FIAHJBBII,2018-09-01 08:28:35,巴士,160,200,231019963,巴士集团,M301,34421D,0,2018-09-01 00:00:00
FIJBHGIGI,2018-09-01 08:36:42,巴士,160,200,231019963,巴士集团,M301,34421D,0,2018-09-01 00:00:00
BIBECAGFD,2018-09-01 08:53:05,巴士,160,200,231019963,巴士集团,M301,34421D,0,2018-09-01 00:00:00
CFACEGAHJ,2018-09-01 07:40:45,巴士,160,200,231019964,巴士集团,113路,37720D,0,2018-09-01 00:00:00
BICCGEADJ,2018-09-01 06:57:58,巴士,160,200,231019966,巴士集团,M408,04656D,0,2018-09-01 00:00:00
FHFGGFABH,2018-09-01 07:09:56,巴士,160,200,231019966,巴士集团,M408,04656D,0,2018-09-01 00:00:00
FIABDFCGD,2018-09-01 08:00:55,巴士,160,200,231019966,巴士集团,M408,04656D,0,2018-09-01 00:00:00
FFEJABIEI,2018-09-01 08:21:42,巴士,160,200,231019966,巴士集团,M408,04656D,0,2018-09-01 00:00:00
CCADBDAGA,2018-09-01 08:49:14,巴士,160,200,231019966,巴士集团,M408,04656D,0,2018-09-01 00:00:00
CJJAEFFJ,2018-09-01 08:10:29,巴士,160,250,231019967,巴士集团,203路,38060D,1,2018-09-01 00:00:00
CBAHCBBGJ,2018-09-01 08:56:29,巴士,160,200,231019966,巴士集团,M408,04656D,0,2018-09-01 00:00:00
FFFICJIID,2018-09-01 07:19:22,巴士,160,200,231019970,巴士集团,M408,31338D,0,2018-09-01 00:00:00
FHHHCIIFI,2018-09-01 07:41:54,巴士,160,200,231019970,巴士集团,M408,31338D,0,2018-09-01 00:00:00
BCBEIBDH,2018-09-01 07:48:50,巴士,160,200,231019970,巴士集团,M408,31338D,0,2018-09-01 00:00:00
BEBAHGDDD,2018-09-01 08:39:17,巴士,100,200,231019971,巴士集团,M201,04812D,0,2018-09-01 00:00:00
CCJEAEFEJ,2018-09-01 08:43:49,巴士,160,200,231019971,巴士集团,M201,04812D,0,2018-09-01 00:00:00
FFFDCEJAF,2018-09-01 08:48:55,巴士,160,200,231019971,巴士集团,M201,04812D,0,2018-09-01 00:00:00
FHIDBFFIJ,2018-09-01 07:13:40,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
CBHAGDEJH,2018-09-01 07:17:57,巴士,120,200,231019972,巴士集团,307路,07486D,1,2018-09-01 00:00:00
FFGBJJEDI,2018-09-01 07:27:16,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
BIDHBFJIF,2018-09-01 07:59:46,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
FHEHDABCB,2018-09-01 08:47:06,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
FIJACBJCI,2018-09-01 08:47:37,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
CFHAFDJJJ,2018-09-01 08:57:31,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
FHFGHJICD,2018-09-01 08:59:56,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
FIACIADHD,2018-09-01 09:02:29,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
FHGDHDHDB,2018-09-01 09:08:30,巴士,160,200,231019972,巴士集团,307路,07486D,0,2018-09-01 00:00:00
FIJFJCFCJ,2018-09-01 08:48:56,巴士,120,200,231022564,巴士集团,M191,00772D,1,2018-09-01 00:00:00
FHEHBFICB,2018-09-01 08:38:51,巴士,80,100,231022574,巴士集团,B683,32238D,0,2018-09-01 00:00:00
BICFIIFAG,2018-09-01 10:01:07,地铁出站,245,300,268033112,地铁一号线,西乡,OGT-112,1,2018-09-01 00:00:00
BJJCAAHI,2018-09-01 09:59:04,地铁出站,285,300,265022131,地铁七号线,沙尾,出AGM27-28,0,2018-09-01 00:00:00
FHHEHFBGH,2018-09-01 08:30:03,巴士,160,200,220002548,东部公共交通,M304,01757D,0,2018-09-01 00:00:00
FIABDCEGF,2018-09-01 09:19:41,巴士,120,200,220002548,东部公共交通,M304,01757D,1,2018-09-01 00:00:00
FHHIJBHED,2018-09-01 09:42:40,巴士,160,200,220002548,东部公共交通,M304,01757D,0,2018-09-01 00:00:00
CCJAGGJJG,2018-09-01 09:55:02,巴士,160,200,220002548,东部公共交通,M304,01757D,0,2018-09-01 00:00:00
FHEDHFFBI,2018-09-01 09:59:32,地铁入站,0,0,241013123,地铁十一号线,红树湾南,IGT-123,0,2018-09-01 00:00:00
CBIDIDIDJ,2018-09-01 09:56:15,地铁入站,0,0,267020113,地铁九号线,梅村,IGT-113,0,2018-09-01 00:00:00
HHJJBCBGH,2018-09-01 09:58:33,地铁入站,0,0,267032106,地铁九号线,文锦,IGT-106,0,2018-09-01 00:00:00
FHDDAFBJI,2018-09-01 09:58:14,地铁出站,760,800,241013127,地铁十一号线,红树湾南,OGT-127,0,2018-09-01 00:00:00
HJAFEHCH,2018-09-01 09:58:31,地铁入站,0,0,267020112,地铁九号线,梅村,IGT-112,0,2018-09-01 00:00:00
BIACDBADC,2018-09-01 08:11:21,巴士,160,200,220002549,东部公共交通,366,01449D,0,2018-09-01 00:00:00
BIBBIHIHD,2018-09-01 09:57:09,地铁入站,0,0,265014106,地铁七号线,珠光,进AGM16-17,0,2018-09-01 00:00:00
CBIHAJJEJ,2018-09-01 09:55:50,地铁出站,150,200,267023104,地铁九号线,银湖,OGT-104,1,2018-09-01 00:00:00
FHDHJHAEE,2018-09-01 09:59:13,地铁出站,190,200,267020109,地铁九号线,梅村,OGT-109,0,2018-09-01 00:00:00
FHEAIFEJH,2018-09-01 08:14:42,巴士,160,200,220002549,东部公共交通,366,01449D,0,2018-09-01 00:00:00
FHHJGDFFG,2018-09-01 08:19:28,巴士,160,200,220002549,东部公共交通,366,01449D,0,2018-09-01 00:00:00
FFEDGAHBI,2018-09-01 08:41:04,巴士,120,200,220002549,东部公共交通,366,01449D,1,2018-09-01 00:00:00
FHIBIJHEI,2018-09-01 09:46:20,巴士,160,200,220002549,东部公共交通,366,01449D,0,2018-09-01 00:00:00
CBEIJGHIB,2018-09-01 09:57:22,地铁入站,0,0,241025116,地铁十一号线,沙井,IGT-116,0,2018-09-01 00:00:00
CBCDEJGDE,2018-09-01 09:58:53,地铁出站,285,300,241025113,地铁十一号线,沙井,OGT-113,0,2018-09-01 00:00:00
CBBGAHFDI,2018-09-01 08:57:23,巴士,200,250,220002560,东部公共交通,M203,43035D,0,2018-09-01 00:00:00
BICHCBJJI,2018-09-01 08:06:50,巴士,120,200,220002563,东部公共交通,398,00503D,1,2018-09-01 00:00:00
FHGFCJEEI,2018-09-01 08:13:18,巴士,120,200,220002563,东部公共交通,398,00503D,1,2018-09-01 00:00:00
CBAIJJDIA,2018-09-01 08:17:35,巴士,120,200,220002563,东部公共交通,398,00503D,1,2018-09-01 00:00:00
CBDBJBCIE,2018-09-01 08:16:20,巴士,160,200,220002563,东部公共交通,398,00503D,0,2018-09-01 00:00:00
FHGGDCIAB,2018-09-01 08:18:41,巴士,120,200,220002563,东部公共交通,398,00503D,1,2018-09-01 00:00:00
BICAECJAC,2018-09-01 08:21:26,巴士,160,200,220002563,东部公共交通,398,00503D,0,2018-09-01 00:00:00
FHHBEHAGG,2018-09-01 08:28:12,巴士,120,200,220002563,东部公共交通,398,00503D,1,2018-09-01 00:00:00
DICDGBCBF,2018-09-01 09:01:52,巴士,0,100,220002563,东部公共交通,398,00503D,0,2018-09-01 00:00:00
BICDCCDHD,2018-09-01 08:04:22,巴士,160,200,220002565,东部公共交通,366,CM127,0,2018-09-01 00:00:00
CBJHCIGIB,2018-09-01 09:30:57,巴士,160,200,220002563,东部公共交通,398,00503D,0,2018-09-01 00:00:00
FHDHHCGAD,2018-09-01 09:57:13,地铁出站,285,300,265029109,地铁七号线,华强南,出AGM29-30,0,2018-09-01 00:00:00
FHGBEEGCG,2018-09-01 08:04:24,巴士,160,200,220002565,东部公共交通,366,CM127,0,2018-09-01 00:00:00
BJBAFDBA,2018-09-01 09:57:28,地铁出站,285,300,265029111,地铁七号线,华强南,出AGM01-02,0,2018-09-01 00:00:00
BJCDFABJ,2018-09-01 08:54:52,巴士,160,200,220002565,东部公共交通,366,CM127,0,2018-09-01 00:00:00
FHDGFICJD,2018-09-01 09:48:10,巴士,160,200,220002565,东部公共交通,366,CM127,0,2018-09-01 00:00:00
FIAJHGHHF,2018-09-01 09:17:02,巴士,160,200,220002566,东部公共交通,366,03082D,0,2018-09-01 00:00:00
CBBABIJFC,2018-09-01 09:34:03,巴士,160,200,220002566,东部公共交通,366,03082D,0,2018-09-01 00:00:00
FFEIGHEHB,2018-09-01 09:51:03,巴士,160,200,220002566,东部公共交通,366,03082D,0,2018-09-01 00:00:00
CCJEDFAIF,2018-09-01 09:51:31,巴士,160,200,220002566,东部公共交通,366,03082D,0,2018-09-01 00:00:00
FHDIFDJJC,2018-09-01 09:24:56,巴士,160,200,220002567,东部公共交通,387,00872D,0,2018-09-01 00:00:00
BIDFEFCEH,2018-09-01 09:26:09,巴士,240,300,220002567,东部公共交通,387,00872D,0,2018-09-01 00:00:00
CFBGFIEAB,2018-09-01 09:43:02,巴士,160,200,220002567,东部公共交通,387,00872D,0,2018-09-01 00:00:00
FHGIBBGFF,2018-09-01 09:54:41,巴士,160,200,220002567,东部公共交通,387,00872D,0,2018-09-01 00:00:00
CBFDDBBHA,2018-09-01 09:55:38,巴士,160,200,220002567,东部公共交通,387,00872D,0,2018-09-01 00:00:00
CFAIHFHHI,2018-09-01 08:21:11,巴士,160,200,220002568,东部公共交通,归属未知,temp,0,2018-09-01 00:00:00
CCJIIJICC,2018-08-31 20:25:43,地铁入站,0,0,263024133,地铁五号线,深圳北,IGT-133,0,2018-09-01 00:00:00
CBHHFBEGD,2018-08-31 20:16:16,地铁出站,570,600,263024111,地铁五号线,深圳北,OGT-111,0,2018-09-01 00:00:00
BIAEFJJAJ,2018-08-31 20:39:38,地铁出站,570,600,263024124,地铁五号线,深圳北,OGT-124,0,2018-09-01 00:00:00
CCJFHFGEH,2018-09-01 09:53:34,地铁出站,190,200,263035106,地铁五号线,太安,OGT-106,0,2018-09-01 00:00:00
BEBAJCHDC,2018-09-01 09:53:37,地铁出站,150,300,263022101,地铁五号线,塘朗,OGT-101,0,2018-09-01 00:00:00
FIJDIHIJI,2018-09-01 09:57:16,地铁出站,380,400,260021103,地铁二号线,红树湾,OGT-103,0,2018-09-01 00:00:00
FIJGGHEHE,2018-09-01 10:00:41,地铁入站,0,0,261021117,地铁三号线,丹竹头,AGM-117,0,2018-09-01 00:00:00
CBICAJFFB,2018-09-01 10:00:27,地铁入站,0,0,261010116,地铁三号线,通新岭,AGM-116,0,2018-09-01 00:00:00
FFFECEIGJ,2018-09-01 09:58:40,地铁出站,190,200,268005121,地铁一号线,科学馆站,IGT-121,0,2018-09-01 00:00:00
FHDCGHEJI,2018-09-01 09:58:24,地铁入站,0,0,268002126,地铁一号线,,,0,2018-09-01 00:00:00
FIAIABJBH,2018-09-01 08:37:02,巴士,160,200,220001242,东部公共交通,M273,06736D,0,2018-09-01 00:00:00
CBDCHAEFB,2018-09-01 09:58:28,地铁出站,190,200,268008160,地铁一号线,,,0,2018-09-01 00:00:00
BEBAGHAFI,2018-09-01 07:58:17,巴士,200,400,231022560,巴士集团,M191,00385D,0,2018-09-01 00:00:00
FHDIFAHJE,2018-09-01 10:03:04,地铁出站,720,800,261008123,地铁三号线,莲花村,AGM-123,1,2018-09-01 00:00:00
BIDDGBCEB,2018-09-01 09:59:23,地铁入站,0,0,268026112,地铁一号线,大新,IGT-112,0,2018-09-01 00:00:00
FHHJJGFBI,2018-09-01 09:59:35,地铁出站,570,600,268001120,地铁一号线,罗湖站,IGT-120,0,2018-09-01 00:00:00
FHDEIFHIJ,2018-09-01 09:59:24,地铁出站,190,200,268016123,地铁一号线,世界之窗站,OGT-123,0,2018-09-01 00:00:00
FHHBGFIEH,2018-09-01 10:01:13,地铁出站,475,500,268002125,地铁一号线,国贸站,IGT-125,0,2018-09-01 00:00:00
FFJIJEFEI,2018-09-01 10:02:09,地铁出站,380,400,268002122,地铁一号线,国贸站,AGT-122,0,2018-09-01 00:00:00
FHFFICDHJ,2018-09-01 08:54:30,巴士,200,250,224001410,西部公共汽车,320线（混租电动）,粤B39927D,0,2018-09-01 00:00:00
FHHHBHBAA,2018-09-01 08:36:02,巴士,725,1000,231022604,巴士集团,GK30,49913D,0,2018-09-01 00:00:00
FHGBIFAGJ,2018-09-01 07:44:58,巴士,200,250,231022606,巴士集团,363路,49927D,0,2018-09-01 00:00:00
FIADEEHDD,2018-09-01 08:40:49,巴士,200,250,224001420,西部公共汽车,320线（混租电动）,粤B37113D,0,2018-09-01 00:00:00
CFJBABFHC,2018-09-01 08:42:00,巴士,200,250,224001420,西部公共汽车,320线（混租电动）,粤B37113D,0,2018-09-01 00:00:00
CBDDCBFEE,2018-09-01 08:51:41,巴士,200,250,224001420,西部公共汽车,320线（混租电动）,粤B37113D,0,2018-09-01 00:00:00
FFEEDCIBJ,2018-09-01 08:02:48,巴士,160,200,220001285,东部公共交通,M239,BW726,0,2018-09-01 00:00:00
FFFBFGDAJ,2018-09-01 08:39:05,巴士,160,200,220001285,东部公共交通,M239,BW726,0,2018-09-01 00:00:00
BIADGEBGA,2018-09-01 08:59:33,巴士,595,800,231022610,巴士集团,GK25,31129D,0,2018-09-01 00:00:00
BIAEBJDBG,2018-09-01 09:30:26,巴士,160,200,220001287,东部公共交通,M296,05596D,0,2018-09-01 00:00:00
FHEEFCEJD,2018-08-31 19:07:13,巴士,725,1000,231022611,巴士集团,GK30,48663D,0,2018-09-01 00:00:00
CBJJIJFFH,2018-09-01 08:51:15,巴士,425,600,220001289,东部公共交通,M239,CB307,0,2018-09-01 00:00:00
BICJIFCFJ,2018-09-01 09:05:45,巴士,160,200,220001289,东部公共交通,M239,CB307,0,2018-09-01 00:00:00
FHDAJIIIA,2018-09-01 08:57:50,巴士,160,250,231022615,巴士集团,363路,49962D,1,2018-09-01 00:00:00
FIJCFFDGJ,2018-09-01 08:08:16,巴士,160,200,220001298,东部公共交通,941,08870D,0,2018-09-01 00:00:00
FHFDJAFFA,2018-09-01 09:52:41,巴士,160,200,220001298,东部公共交通,941,08870D,0,2018-09-01 00:00:00
FHDIFHCBE,2018-09-01 08:55:49,巴士,595,800,231022616,巴士集团,GK25,45240D,0,2018-09-01 00:00:00
CBGAAEIAH,2018-09-01 08:10:58,巴士,160,200,220001980,东部公共交通,M277,05580D,0,2018-09-01 00:00:00
FFEBDJDBF,2018-09-01 09:38:22,巴士,160,200,220001984,东部公共交通,M361,00521D,0,2018-09-01 00:00:00
FHHJJEIEH,2018-09-01 08:18:45,巴士,120,200,220001985,东部公共交通,M566,CM078,1,2018-09-01 00:00:00
FFHDBGECC,2018-09-01 08:24:58,巴士,160,200,220001985,东部公共交通,M566,CM078,0,2018-09-01 00:00:00
CFCJDGBDC,2018-09-01 08:36:28,巴士,160,200,220001985,东部公共交通,M566,CM078,0,2018-09-01 00:00:00
CBCIBGIFB,2018-09-01 08:45:59,巴士,160,200,220001985,东部公共交通,M566,CM078,0,2018-09-01 00:00:00
FFIAFCHHA,2018-09-01 08:50:29,巴士,160,200,220001985,东部公共交通,M566,CM078,0,2018-09-01 00:00:00
BIDHHDFCJ,2018-09-01 08:01:15,巴士,240,300,220001990,东部公共交通,M243,DP457,0,2018-09-01 00:00:00
BIDEJCJGF,2018-09-01 09:21:26,巴士,240,300,220001990,东部公共交通,M243,DP457,0,2018-09-01 00:00:00
CFCCDGAEF,2018-09-01 08:25:37,巴士,315,400,220001993,东部公共交通,M310,00339D,0,2018-09-01 00:00:00
FHGIDFJCI,2018-09-01 07:37:25,巴士,465,600,231022635,巴士集团,GK31,34669D,0,2018-09-01 00:00:00
BIAACBGHA,2018-09-01 08:46:46,巴士,120,200,220001995,东部公共交通,M361,02116D,0,2018-09-01 00:00:00
FHEBBDBJF,2018-09-01 08:08:32,巴士,160,200,220001996,东部公共交通,M273,00019D,0,2018-09-01 00:00:00
DICDJFGJG,2018-09-01 08:12:43,巴士,0,200,220001996,东部公共交通,M273,00019D,0,2018-09-01 00:00:00
FIJDHJGAJ,2018-09-01 08:08:15,巴士,160,200,220001997,东部公共交通,M273,00003D,0,2018-09-01 00:00:00
FHJIIDCIE,2018-09-01 09:58:52,地铁入站,0,0,241027130,地铁十一号线,松岗,AGT-130,0,2018-09-01 00:00:00
CBHBCJGJC,2018-09-01 10:00:18,地铁出站,190,200,265021101,地铁七号线,上沙,双AGM01-02,0,2018-09-01 00:00:00
CBGJFBCAB,2018-09-01 07:56:33,巴士,240,300,231011481,巴士集团,205路,33513D,0,2018-09-01 00:00:00
BIBBGDGBD,2018-09-01 10:03:22,地铁入站,0,0,268030115,地铁一号线,宝安中心,AGT-115,0,2018-09-01 00:00:00
HHABJGFHA,2018-09-01 10:03:54,地铁入站,0,0,268014113,地铁一号线,侨城东站,OGT-113,0,2018-09-01 00:00:00
FHCJGHDGC,2018-09-01 10:03:06,地铁出站,150,200,268027104,地铁一号线,鲤鱼门,OGT-104,1,2018-09-01 00:00:00
FHIHGAHFC,2018-09-01 10:03:27,地铁入站,0,0,268007115,地铁一号线,岗厦站,IGT-115,0,2018-09-01 00:00:00
FFGDABBID,2018-09-01 10:03:27,地铁出站,190,200,268024103,地铁一号线,深圳大学,AGM-103,0,2018-09-01 00:00:00
FHIBGGAGD,2018-09-01 10:03:50,地铁入站,0,0,268001140,地铁一号线,罗湖站,OGT-140,0,2018-09-01 00:00:00
FFHCFDBIH,2018-09-01 10:03:28,地铁入站,0,0,268004121,地铁一号线,大剧院站,AGT-121,0,2018-09-01 00:00:00
FFCGDADBH,2018-09-01 10:03:33,地铁出站,190,200,268007101,地铁一号线,岗厦站,OGT-101,0,2018-09-01 00:00:00
FHIHEEDHD,2018-09-01 10:03:43,地铁出站,190,200,268023133,地铁一号线,,,0,2018-09-01 00:00:00
AEAAJJFEA,2018-09-01 10:03:47,地铁出站,300,600,268015115,地铁一号线,华侨城站,OGT-115,0,2018-09-01 00:00:00
CFJGJJHEH,2018-09-01 10:03:37,地铁入站,0,0,268028101,地铁一号线,前海湾,AGT-101,0,2018-09-01 00:00:00
BIADAGEDD,2018-09-01 10:03:37,地铁出站,285,300,268001114,地铁一号线,罗湖站,AGT-114,0,2018-09-01 00:00:00
CFBCHGFDI,2018-09-01 10:03:44,地铁出站,570,600,268015118,地铁一号线,华侨城站,OGT-118,0,2018-09-01 00:00:00
FHFBBGBBI,2018-09-01 09:07:26,巴士,200,300,231011481,巴士集团,205路,33513D,1,2018-09-01 00:00:00
EJDCDAIH,2018-09-01 08:39:24,巴士,150,300,231011481,巴士集团,205路,33513D,0,2018-09-01 00:00:00
FHICABIJC,2018-09-01 09:03:08,巴士,200,250,231011482,巴士集团,M481,01450D,0,2018-09-01 00:00:00
