card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
FIJHABEGF,2018-09-01 09:26:31,地铁出站,285,300,267026102,地铁九号线,园岭,OGT-102,0,2018-09-01 00:00:00
BCFBACJB,2018-09-01 09:26:44,地铁出站,570,600,267026118,地铁九号线,园岭,OGT-118,0,2018-09-01 00:00:00
FHCJHJAAD,2018-09-01 09:23:14,地铁出站,150,200,262013601,地铁四号线,龙胜,AGM-601,1,2018-09-01 00:00:00
CFBFAJGDE,2018-09-01 07:21:22,巴士,120,200,224003861,西部公共汽车,M377线（混租电动）,粤B03198D,1,2018-09-01 00:00:00
BCAFGIBF,2018-09-01 07:39:41,巴士,40,100,231016760,巴士集团,B820,37049D,1,2018-09-01 00:00:00
BIJGFIHGF,2018-09-01 07:52:19,巴士,160,200,224003870,西部公共汽车,M218线（混租电动）,粤B43053D,0,2018-09-01 00:00:00
FIJACDEII,2018-09-01 08:31:12,巴士,80,100,231016760,巴士集团,B820,37049D,0,2018-09-01 00:00:00
BJGJDBAI,2018-09-01 08:34:24,巴士,80,100,231016760,巴士集团,B820,37049D,0,2018-09-01 00:00:00
CFJECIAAB,2018-09-01 08:17:52,巴士,160,200,231016764,巴士集团,103路,32346D,0,2018-09-01 00:00:00
FHIDJHBJB,2018-09-01 07:48:59,巴士,120,200,224003876,西部公共汽车,M336线（混租电动）,粤B49187D,1,2018-09-01 00:00:00
CBDCHJFAB,2018-09-01 08:31:44,巴士,160,200,231016764,巴士集团,103路,32346D,0,2018-09-01 00:00:00
CFABJDDHH,2018-09-01 07:41:13,巴士,160,200,231016766,巴士集团,M435,06495D,0,2018-09-01 00:00:00
BIDBHECGB,2018-09-01 06:23:52,巴士,200,250,224003879,西部公共汽车,M152线（混租电动),粤B08526D,0,2018-09-01 00:00:00
BIBAJABAH,2018-09-01 08:01:07,巴士,160,200,231016766,巴士集团,M435,06495D,0,2018-09-01 00:00:00
BIACEBDCA,2018-09-01 07:30:00,巴士,200,250,224003879,西部公共汽车,M152线（混租电动),粤B08526D,0,2018-09-01 00:00:00
FHIAGHEAD,2018-09-01 07:09:26,巴士,160,200,231016768,巴士集团,M435,02949D,0,2018-09-01 00:00:00
FHECACFBA,2018-09-01 08:29:36,巴士,120,200,231016768,巴士集团,M435,02949D,0,2018-09-01 00:00:00
BIJFJJJIA,2018-09-01 07:56:24,巴士,160,200,231016769,巴士集团,M435,07745D,0,2018-09-01 00:00:00
FFFJBHCHC,2018-09-01 08:15:23,巴士,160,200,231016769,巴士集团,M435,07745D,0,2018-09-01 00:00:00
FFHCHCJDF,2018-09-01 07:14:36,巴士,160,200,224003883,西部公共汽车,M442线（混租电动）,粤B34376D,0,2018-09-01 00:00:00
CBAGHABAD,2018-09-01 09:15:56,地铁出站,150,200,262011102,地铁四号线,清湖,AGM-102,1,2018-09-01 00:00:00
CCAAIGBAG,2018-09-01 09:22:30,地铁出站,855,900,263037142,地铁五号线,黄贝岭,AGT-142,0,2018-09-01 00:00:00
CBEJHJFIF,2018-09-01 09:22:26,地铁入站,0,0,263027120,地铁五号线,坂田,IGT-120,0,2018-09-01 00:00:00
FFJCIHHFH,2018-09-01 09:23:06,地铁入站,0,0,263018117,地铁五号线,兴东,IGT-117,0,2018-09-01 00:00:00
HHAAABIDB,2018-09-01 09:22:46,地铁出站,0,500,263032122,地铁五号线,布吉,OGT-122,0,2018-09-01 00:00:00
FFGHDEBDJ,2018-09-01 09:22:47,地铁入站,0,0,263022113,地铁五号线,塘朗,IGT-113,0,2018-09-01 00:00:00
BIAABGEAJ,2018-09-01 09:23:33,地铁出站,380,400,263015116,地铁五号线,翻身,OGT-116,0,2018-09-01 00:00:00
HHJJJFEJC,2018-09-01 09:24:31,地铁入站,0,0,263033103,地铁五号线,百鸽笼,AGT-103,0,2018-09-01 00:00:00
FHIJFBFAI,2018-09-01 08:36:57,地铁入站,0,0,263015106,地铁五号线,翻身,IGT-106,0,2018-09-01 00:00:00
BJFCHCCI,2018-09-01 09:24:00,地铁出站,285,300,263036101,地铁五号线,怡景,OGT-101,0,2018-09-01 00:00:00
FIABDIIDJ,2018-09-01 09:24:57,地铁出站,665,700,263024124,地铁五号线,深圳北,OGT-124,0,2018-09-01 00:00:00
FHIBFIHJJ,2018-09-01 09:23:56,地铁出站,190,200,263033112,地铁五号线,百鸽笼,OGT-112,0,2018-09-01 00:00:00
CBBHEDHID,2018-09-01 07:07:23,巴士,160,200,224005527,西部公共汽车,M335线（融资电动）,粤B42672D,0,2018-09-01 00:00:00
BEAIIAEGI,2018-09-01 07:15:22,巴士,100,200,224005539,西部公共汽车,M337线（融资电动）,粤B34851D,0,2018-09-01 00:00:00
BIHHDFIIC,2018-09-01 07:49:12,巴士,160,200,224005539,西部公共汽车,M337线（融资电动）,粤B34851D,0,2018-09-01 00:00:00
FHGGFFGJC,2018-09-01 06:37:21,巴士,160,200,224005540,西部公共汽车,M335线（融资电动）,粤B47985D,0,2018-09-01 00:00:00
CFBGFIAIG,2018-09-01 09:26:16,地铁出站,285,300,263034113,地铁五号线,布心,AGT-113,0,2018-09-01 00:00:00
BICFCEHEJ,2018-09-01 09:27:26,地铁入站,0,0,263021105,地铁五号线,大学城,IGT-105,0,2018-09-01 00:00:00
FFFEEJBHF,2018-09-01 09:24:48,地铁出站,475,500,260036106,地铁二号线,大剧院,AGM-106,0,2018-09-01 00:00:00
CBCGEEAJD,2018-09-01 09:23:45,地铁出站,625,700,241015115,地铁十一号线,南山站,OGT-115,1,2018-09-01 00:00:00
FHGFAEFJD,2018-09-01 09:25:52,地铁出站,340,400,261009116,地铁三号线,华新,AGM-116,1,2018-09-01 00:00:00
FHHAEICAB,2018-09-01 09:27:33,地铁入站,0,0,265033126,地铁七号线,八卦岭,进AGM28-29,0,2018-09-01 00:00:00
FHDEBIEIJ,2018-08-31 18:17:31,地铁入站,0,0,263024134,地铁五号线,深圳北,IGT-134,0,2018-09-01 00:00:00
FHGCIDJBH,2018-08-31 19:02:43,地铁入站,0,0,263024101,地铁五号线,深圳北,IGT-101,0,2018-09-01 00:00:00
FHEGFHJAF,2018-09-01 09:24:41,地铁入站,0,0,263033113,地铁五号线,百鸽笼,AGT-113,0,2018-09-01 00:00:00
CFFJGDGBF,2018-08-31 19:02:29,地铁出站,340,400,263024124,地铁五号线,深圳北,OGT-124,1,2018-09-01 00:00:00
FHGEAECEJ,2018-09-01 07:17:29,巴士,160,200,224005526,西部公共汽车,M411线（融资电动）,粤B34611D,0,2018-09-01 00:00:00
BEABCCIIJ,2018-09-01 07:27:23,巴士,100,200,224005526,西部公共汽车,M411线（融资电动）,粤B34611D,0,2018-09-01 00:00:00
FHIFAAGCE,2018-09-01 06:43:38,巴士,160,200,224005527,西部公共汽车,M335线（融资电动）,粤B42672D,0,2018-09-01 00:00:00
BEBAEIAAC,2018-09-01 07:07:13,巴士,100,200,224005527,西部公共汽车,M335线（融资电动）,粤B42672D,0,2018-09-01 00:00:00
CBBGABJEC,2018-09-01 07:28:18,巴士,120,200,224005527,西部公共汽车,M335线（融资电动）,粤B42672D,1,2018-09-01 00:00:00
CCABIDHEH,2018-09-01 07:22:22,巴士,160,200,224005528,西部公共汽车,M411线（融资电动）,粤B43051D,0,2018-09-01 00:00:00
FFFHGCIGF,2018-09-01 07:42:41,巴士,160,200,224005529,西部公共汽车,M411线（融资电动）,粤B34679D,0,2018-09-01 00:00:00
FHEDBAGEF,2018-09-01 07:51:09,巴士,160,200,224005533,西部公共汽车,M335线（融资电动）,粤B34147D,0,2018-09-01 00:00:00
FFGCJFGID,2018-09-01 07:37:22,巴士,160,200,224005534,西部公共汽车,M335线（融资电动）,粤B31509D,0,2018-09-01 00:00:00
BIADAIFIH,2018-09-01 07:55:48,巴士,160,200,224005534,西部公共汽车,M335线（融资电动）,粤B31509D,0,2018-09-01 00:00:00
FIACBHBBF,2018-09-01 06:39:06,巴士,160,200,224005538,西部公共汽车,M337线（融资电动）,粤B47930D,0,2018-09-01 00:00:00
CFHBECBHI,2018-09-01 06:36:19,巴士,160,200,224005539,西部公共汽车,M337线（融资电动）,粤B34851D,0,2018-09-01 00:00:00
CFJICFFFI,2018-09-01 07:03:08,巴士,160,200,224005539,西部公共汽车,M337线（融资电动）,粤B34851D,0,2018-09-01 00:00:00
CFCBAJDFI,2018-09-01 09:27:18,地铁出站,150,200,263013102,地铁五号线,宝华,OGT-102,1,2018-09-01 00:00:00
BIJFJCGAD,2018-09-01 09:26:51,地铁出站,475,500,263021106,地铁五号线,大学城,OGT-106,0,2018-09-01 00:00:00
CFBDIIIAA,2018-09-01 07:28:31,巴士,160,200,224005552,西部公共汽车,M337线（融资电动）,粤B31507D,0,2018-09-01 00:00:00
CBBHGFDEE,2018-09-01 07:33:53,巴士,160,200,224005552,西部公共汽车,M337线（融资电动）,粤B31507D,0,2018-09-01 00:00:00
DDABECDBJ,2018-09-01 08:05:29,巴士,160,200,231017226,巴士集团,M527,38967D,0,2018-09-01 00:00:00
BIBDJCDHE,2018-09-01 06:05:26,巴士,240,300,224005557,西部公共汽车,M337线（融资电动）,粤B41471D,0,2018-09-01 00:00:00
FFGCEAFJB,2018-09-01 06:56:38,巴士,160,200,224005557,西部公共汽车,M337线（融资电动）,粤B41471D,0,2018-09-01 00:00:00
FFCHAHCIB,2018-09-01 08:26:10,巴士,160,200,231017229,巴士集团,M182,30461D,0,2018-09-01 00:00:00
CBEHHJAHC,2018-09-01 06:32:17,巴士,240,300,224005558,西部公共汽车,M206线,粤B39705D,0,2018-09-01 00:00:00
BEAFJAHEB,2018-09-01 08:41:02,巴士,100,200,231017230,巴士集团,220路,03125D,0,2018-09-01 00:00:00
CFBFBFDEB,2018-09-01 08:46:06,巴士,160,200,231017233,巴士集团,M109,03791D,0,2018-09-01 00:00:00
BIADEIDFD,2018-09-01 07:50:23,巴士,160,200,224005561,西部公共汽车,M337线（融资电动）,粤B34397D,0,2018-09-01 00:00:00
CBFICGCIC,2018-09-01 08:18:35,巴士,160,200,231017238,巴士集团,204路,08160D,0,2018-09-01 00:00:00
CBIHICEGJ,2018-09-01 08:47:17,巴士,120,200,231017238,巴士集团,204路,08160D,1,2018-09-01 00:00:00
FHGHABBDB,2018-09-01 07:33:02,巴士,160,250,231017240,巴士集团,74路,33987D,1,2018-09-01 00:00:00
FHEJBIAHF,2018-08-31 19:07:46,地铁入站,0,0,263024104,地铁五号线,深圳北,IGT-104,0,2018-09-01 00:00:00
BICEGBCBG,2018-09-01 09:32:05,地铁出站,625,700,261019108,地铁三号线,木棉湾,AGM-108,1,2018-09-01 00:00:00
CBCJJHFCF,2018-09-01 09:04:56,巴士,160,200,231017281,巴士集团,M441,00277D,0,2018-09-01 00:00:00
CFBDFHDBG,2018-09-01 09:28:31,地铁出站,665,700,268023134,地铁一号线,,,0,2018-09-01 00:00:00
CFBHJIDBF,2018-09-01 09:28:41,地铁出站,285,300,268023108,地铁一号线,高新园,AGM-108,0,2018-09-01 00:00:00
FHHBJGHDF,2018-09-01 09:28:51,地铁出站,190,200,268023110,地铁一号线,高新园,AGM-110,0,2018-09-01 00:00:00
FHHFCBBGG,2018-09-01 09:28:33,地铁出站,380,400,268006131,地铁一号线,,,0,2018-09-01 00:00:00
BIEHBJIEB,2018-09-01 09:28:38,地铁出站,950,1000,268008139,地铁一号线,会展中心站,IGT-139,0,2018-09-01 00:00:00
BEAFBEEIF,2018-09-01 09:28:36,地铁出站,100,200,268009111,地铁一号线,购物公园站,OGT-111,0,2018-09-01 00:00:00
BEBBAGABI,2018-09-01 06:25:16,巴士,100,200,224006465,西部公共汽车,M375线（混租电动）,粤B02422D,0,2018-09-01 00:00:00
CBCFFAEFC,2018-09-01 09:33:15,地铁出站,570,600,261010104,地铁三号线,通新岭,AGM-104,0,2018-09-01 00:00:00
FFEGCFGAI,2018-09-01 09:33:15,地铁出站,665,700,261027108,地铁三号线,大运,AGM-108,0,2018-09-01 00:00:00
FHFFEAAFI,2018-09-01 09:33:00,地铁出站,475,500,261004107,地铁三号线,石厦,AGM-107,0,2018-09-01 00:00:00
FFGIIAJFH,2018-09-01 06:54:19,巴士,120,200,224006465,西部公共汽车,M375线（混租电动）,粤B02422D,1,2018-09-01 00:00:00
BJHDGEAE,2018-09-01 06:59:32,巴士,160,200,224006465,西部公共汽车,M375线（混租电动）,粤B02422D,0,2018-09-01 00:00:00
FIAJJDJBB,2018-09-01 09:26:35,地铁出站,190,200,268008160,地铁一号线,,,0,2018-09-01 00:00:00
FFEEGIGGH,2018-09-01 09:27:18,地铁出站,625,700,268001142,地铁一号线,罗湖站,AGM-142,1,2018-09-01 00:00:00
HHAAJABEH,2018-09-01 09:19:58,地铁入站,0,0,265028129,地铁七号线,赤尾,进AGM32-33,0,2018-09-01 00:00:00
FHFDEAHAE,2018-09-01 06:41:25,巴士,160,200,224002958,西部公共汽车,781线（混租电动）,粤B07598D,0,2018-09-01 00:00:00
FHIEDDEED,2018-09-01 09:23:22,地铁入站,0,0,267020113,地铁九号线,梅村,IGT-113,0,2018-09-01 00:00:00
CCJIJHBJD,2018-09-01 09:22:53,地铁入站,0,0,267020123,地铁九号线,梅村,IGT-123,0,2018-09-01 00:00:00
FHGDGEJJD,2018-09-01 09:24:02,地铁出站,380,400,241013124,地铁十一号线,红树湾南,OGT-124,0,2018-09-01 00:00:00
CCADIJICC,2018-09-01 09:22:43,地铁入站,0,0,265015111,地铁七号线,龙井,进AGM16-17,0,2018-09-01 00:00:00
FIJGIIAID,2018-09-01 09:24:17,地铁出站,855,900,265015106,地铁七号线,龙井,出AGM09-10,0,2018-09-01 00:00:00
FFEIICDDB,2018-09-01 09:25:36,地铁入站,0,0,263020130,地铁五号线,,,0,2018-09-01 00:00:00
FIJIAHBFC,2018-09-01 09:23:41,地铁出站,380,400,241015119,地铁十一号线,南山站,AGT-119,0,2018-09-01 00:00:00
BICJCIJHC,2018-09-01 09:26:17,地铁出站,570,600,267026117,地铁九号线,园岭,OGT-117,0,2018-09-01 00:00:00
FFFIGHACA,2018-08-31 17:46:22,地铁入站,0,0,263024134,地铁五号线,深圳北,IGT-134,0,2018-09-01 00:00:00
BIFBGDIGD,2018-09-01 09:22:29,地铁入站,0,0,263024101,地铁五号线,深圳北,IGT-101,0,2018-09-01 00:00:00
BEACIDBAE,2018-09-01 09:23:20,地铁入站,0,0,263026112,地铁五号线,五和,IGT-112,0,2018-09-01 00:00:00
FHGIIEIAI,2018-09-01 09:21:14,地铁出站,625,700,263024126,地铁五号线,深圳北,OGT-126,1,2018-09-01 00:00:00
FHIDEEGFI,2018-09-01 09:23:40,地铁出站,380,400,263017116,地铁五号线,洪浪北,OGT-116,0,2018-09-01 00:00:00
FHABIHCDG,2018-08-31 18:17:23,地铁出站,340,400,263024110,地铁五号线,深圳北,OGT-110,1,2018-09-01 00:00:00
FIJBGFGGH,2018-08-31 18:12:26,地铁出站,380,400,263024125,地铁五号线,深圳北,OGT-125,0,2018-09-01 00:00:00
BEBABFADH,2018-09-01 09:31:03,地铁入站,0,0,261019101,地铁三号线,木棉湾,AGM-101,0,2018-09-01 00:00:00
CFAHEFDJA,2018-09-01 09:30:41,地铁出站,475,500,261015104,地铁三号线,田贝,AGM-104,0,2018-09-01 00:00:00
FHHEEDCIJ,2018-09-01 09:31:11,地铁出站,665,700,261009102,地铁三号线,华新,AGM-102,0,2018-09-01 00:00:00
BIDGJBAFD,2018-09-01 09:27:43,地铁入站,0,0,268008159,地铁一号线,,,0,2018-09-01 00:00:00
FHDEFHFDB,2018-09-01 09:27:27,地铁入站,0,0,268016116,地铁一号线,世界之窗站,"AGT-116 ",0,2018-09-01 00:00:00
FFGCBAGIC,2018-09-01 09:27:32,地铁出站,380,400,268023126,地铁一号线,,,0,2018-09-01 00:00:00
FFGCJCGCH,2018-09-01 09:31:18,地铁出站,760,800,261027105,地铁三号线,大运,AGM-105,0,2018-09-01 00:00:00
FHGEBAEGB,2018-09-01 09:31:29,地铁出站,190,200,261030105,地铁三号线,龙城广场,AGM-105,0,2018-09-01 00:00:00
BEABGDJAG,2018-09-01 09:13:51,地铁入站,0,0,268032128,地铁一号线,,,0,2018-09-01 00:00:00
BJCDGJHH,2018-09-01 09:27:56,地铁出站,285,300,268014109,地铁一号线,侨城东站,OGT-109,0,2018-09-01 00:00:00
FFFEJFCGG,2018-09-01 09:32:04,地铁入站,0,0,261021119,地铁三号线,丹竹头,AGM-119,0,2018-09-01 00:00:00
FFEEFHBAD,2018-09-01 09:31:52,地铁出站,380,400,261022102,地铁三号线,六约,AGM-102,0,2018-09-01 00:00:00
FHEIHEAFJ,2018-09-01 09:28:17,地铁出站,190,200,268023101,地铁一号线,高新园,AGM-101,0,2018-09-01 00:00:00
FHFBEABHI,2018-09-01 09:28:23,地铁出站,285,300,268012165,地铁一号线,,,0,2018-09-01 00:00:00
HHAAACJDJ,2018-09-01 09:27:53,地铁出站,0,300,268016102,地铁一号线,世界之窗站,OGT-102,0,2018-09-01 00:00:00
FHFGFJHEB,2018-09-01 09:31:57,地铁出站,285,300,261005121,地铁三号线,购物公园,AGM-121,0,2018-09-01 00:00:00
CCADEBJAB,2018-09-01 09:27:56,地铁入站,0,0,268033107,地铁一号线,西乡,IGT-107,0,2018-09-01 00:00:00
BIBCJFHEA,2018-09-01 09:28:07,地铁入站,0,0,268022121,地铁一号线,白石洲,AGM-121,0,2018-09-01 00:00:00
FHGCCCHCA,2018-09-01 09:28:06,地铁出站,285,300,268008106,地铁一号线,会展中心站,OGT-106,0,2018-09-01 00:00:00
FFJEFAGJH,2018-09-01 07:43:13,巴士,160,200,224006446,西部公共汽车,707线（混租电动）,粤B09018D,0,2018-09-01 00:00:00
CCAFFFCDG,2018-09-01 08:07:50,巴士,160,200,231017279,巴士集团,M441,00780D,0,2018-09-01 00:00:00
FHGCDIAHD,2018-09-01 07:27:01,巴士,160,200,224006448,西部公共汽车,M375线（混租电动）,粤B04648D,0,2018-09-01 00:00:00
BEBJIEBDH,2018-09-01 07:45:03,巴士,100,200,224006448,西部公共汽车,M375线（混租电动）,粤B04648D,0,2018-09-01 00:00:00
CFHCEIIHG,2018-09-01 08:21:28,巴士,160,200,231017280,巴士集团,M506,07901D,0,2018-09-01 00:00:00
CBCGDCDHB,2018-09-01 06:32:04,巴士,160,200,224006449,西部公共汽车,718线（混租电动）,粤B30976D,0,2018-09-01 00:00:00
BEBAFJBCI,2018-09-01 06:32:47,巴士,100,200,224006449,西部公共汽车,718线（混租电动）,粤B30976D,0,2018-09-01 00:00:00
FIJBGJBCI,2018-09-01 09:28:15,地铁出站,475,500,268008137,地铁一号线,会展中心站,IGT-137,0,2018-09-01 00:00:00
CFAIGHFBJ,2018-09-01 09:28:11,地铁出站,570,600,268002123,地铁一号线,国贸站,AGT-123,0,2018-09-01 00:00:00
BEBAAIBCD,2018-09-01 07:52:35,巴士,100,200,224006449,西部公共汽车,718线（混租电动）,粤B30976D,0,2018-09-01 00:00:00
BEBJIIDBA,2018-09-01 09:32:41,地铁入站,0,0,261022113,地铁三号线,六约,AGM-113,0,2018-09-01 00:00:00
CBCCGHGHH,2018-09-01 09:32:47,地铁出站,475,500,261003103,地铁三号线,益田,AGM-103,0,2018-09-01 00:00:00
FIAHADJHG,2018-09-01 09:33:06,地铁入站,0,0,261003109,地铁三号线,益田,AGM-109,0,2018-09-01 00:00:00
CBHHIADBJ,2018-08-31 17:41:01,地铁出站,245,300,263024136,地铁五号线,深圳北,OGT-136,1,2018-09-01 00:00:00
FFEFHFBBB,2018-09-01 09:22:24,地铁入站,0,0,263033114,地铁五号线,百鸽笼,IGT-114,0,2018-09-01 00:00:00
BIDGGHEFC,2018-09-01 09:22:47,地铁入站,0,0,263025111,地铁五号线,民治,AGT-111,0,2018-09-01 00:00:00
CBDFCCBAC,2018-09-01 08:41:55,地铁入站,0,0,263036119,地铁五号线,怡景,IGT-119,0,2018-09-01 00:00:00
FFIJCICDI,2018-09-01 09:09:47,地铁入站,0,0,263031111,地铁五号线,长龙,IGT-111,0,2018-09-01 00:00:00
BCCJJJFA,2018-09-01 09:26:15,地铁入站,0,0,263025114,地铁五号线,民治,IGT-114,0,2018-09-01 00:00:00
BIBHCBEJD,2018-09-01 09:26:23,地铁出站,190,200,263018106,地铁五号线,兴东,OGT-106,0,2018-09-01 00:00:00
FIJCIEDGI,2018-09-01 09:25:42,地铁出站,285,300,263024109,地铁五号线,深圳北,OGT-109,0,2018-09-01 00:00:00
CBIHEEACI,2018-08-31 19:16:10,地铁出站,340,400,263024126,地铁五号线,深圳北,OGT-126,1,2018-09-01 00:00:00
FFEDEJEHI,2018-09-01 08:41:17,巴士,160,200,231017226,巴士集团,M527,38967D,0,2018-09-01 00:00:00
CBAIAHJIG,2018-09-01 07:34:40,巴士,120,200,224005555,西部公共汽车,M337线（融资电动）,粤B44067D,1,2018-09-01 00:00:00
BEAGAFIHD,2018-09-01 07:16:26,巴士,100,200,231017228,巴士集团,M204,32263D,0,2018-09-01 00:00:00
FIJCFCJHF,2018-09-01 09:26:58,地铁入站,0,0,263024103,地铁五号线,深圳北,IGT-103,0,2018-09-01 00:00:00
FFGBGDBCD,2018-08-31 19:07:50,地铁出站,190,200,263024114,地铁五号线,深圳北,OGT-114,0,2018-09-01 00:00:00
HJBGEBHB,2018-09-01 09:31:46,地铁入站,0,0,260032123,地铁二号线,市民中心,AGM-123,0,2018-09-01 00:00:00
FHEIJBGJF,2018-09-01 09:31:44,地铁出站,190,200,260017104,地铁二号线,海月,AGT-104,0,2018-09-01 00:00:00
FFIJHJHFC,2018-09-01 09:31:45,地铁出站,380,400,260019103,地铁二号线,后海,OGT-103,0,2018-09-01 00:00:00
BCECJGII,2018-09-01 09:31:11,地铁出站,950,1000,260036106,地铁二号线,大剧院,AGM-106,0,2018-09-01 00:00:00
FFJFHHCCF,2018-09-01 09:32:05,地铁出站,475,500,260017101,地铁二号线,海月,OGT-101,0,2018-09-01 00:00:00
CFBBJGFBJ,2018-09-01 08:10:22,巴士,160,200,231017262,巴士集团,M182,01689D,0,2018-09-01 00:00:00
GJJAGAEEE,2018-09-01 09:00:31,巴士,160,200,231017262,巴士集团,M182,01689D,0,2018-09-01 00:00:00
CBBEAHDCC,2018-09-01 07:50:40,巴士,200,250,224005916,西部公共汽车,M355线（混租电动）,粤B01235D,0,2018-09-01 00:00:00
CFBIBIJDE,2018-09-01 07:25:04,巴士,200,250,231017264,巴士集团,229路,08092D,0,2018-09-01 00:00:00
BIBBHJAJE,2018-09-01 07:38:17,巴士,200,250,231017264,巴士集团,229路,08092D,0,2018-09-01 00:00:00
CBBICEBEJ,2018-09-01 08:04:12,巴士,200,250,231017264,巴士集团,229路,08092D,0,2018-09-01 00:00:00
FIHJJCIGE,2018-09-01 08:54:47,巴士,200,250,231017264,巴士集团,229路,08092D,0,2018-09-01 00:00:00
FFJIDJCHA,2018-09-01 07:41:32,巴士,200,250,224005919,西部公共汽车,320线（混租电动）,粤B36325D,0,2018-09-01 00:00:00
CBAHAHJED,2018-09-01 06:55:12,巴士,160,200,224005923,西部公共汽车,M337线（混租电动）,粤B01220D,0,2018-09-01 00:00:00
HHJJJJEAB,2018-09-01 07:09:28,巴士,120,200,224005923,西部公共汽车,M337线（混租电动）,粤B01220D,1,2018-09-01 00:00:00
FHHHIHGIG,2018-09-01 06:46:30,巴士,160,200,224005926,西部公共汽车,M131线（混租电动）,粤B32699D,0,2018-09-01 00:00:00
FIJGAFACA,2018-09-01 07:18:32,巴士,160,200,224005926,西部公共汽车,M131线（混租电动）,粤B32699D,0,2018-09-01 00:00:00
CBBACGDJH,2018-09-01 07:50:09,巴士,160,200,224005926,西部公共汽车,M131线（混租电动）,粤B32699D,0,2018-09-01 00:00:00
CFCBFGHHF,2018-09-01 07:41:44,巴士,80,100,224005930,西部公共汽车,B891线（混租电动）,粤B08750D,0,2018-09-01 00:00:00
CFACIFIAG,2018-09-01 06:42:53,巴士,425,600,224005932,西部公共汽车,E18线（混租电动）,粤B09690D,1,2018-09-01 00:00:00
CBIDCBFFJ,2018-09-01 06:53:04,巴士,465,600,224005932,西部公共汽车,E18线（混租电动）,粤B09690D,0,2018-09-01 00:00:00
FFJCBBDHE,2018-09-01 07:36:36,巴士,120,200,224005934,西部公共汽车,780线（混租电动）,粤B31593D,1,2018-09-01 00:00:00
FHEDEGCEI,2018-09-01 07:28:44,巴士,160,200,224005936,西部公共汽车,780线（混租电动）,粤B35352D,0,2018-09-01 00:00:00
CCAADGICF,2018-09-01 07:33:24,巴士,160,200,224005936,西部公共汽车,780线（混租电动）,粤B35352D,0,2018-09-01 00:00:00
FFEFBCAID,2018-09-01 06:11:46,巴士,160,200,224005941,西部公共汽车,337线（混租电动）,粤B06878D,0,2018-09-01 00:00:00
CFAAFCBFE,2018-09-01 06:40:13,巴士,160,200,224005941,西部公共汽车,337线（混租电动）,粤B06878D,0,2018-09-01 00:00:00
FHGIJBDIH,2018-09-01 06:55:32,巴士,160,200,224005941,西部公共汽车,337线（混租电动）,粤B06878D,0,2018-09-01 00:00:00
FFDAFEFJD,2018-09-01 07:37:29,巴士,160,200,224005941,西部公共汽车,337线（混租电动）,粤B06878D,0,2018-09-01 00:00:00
DIEDDAFFA,2018-09-01 07:44:08,巴士,0,200,224005942,西部公共汽车,M337线（混租电动）,粤B39779D,0,2018-09-01 00:00:00
CCJBGGBEH,2018-09-01 07:17:55,巴士,160,200,224005943,西部公共汽车,781线（混租电动）,粤B35325D,0,2018-09-01 00:00:00
FFFBEGBAH,2018-09-01 07:32:32,巴士,120,200,224005945,西部公共汽车,780线（混租电动）,粤B35342D,1,2018-09-01 00:00:00
BEAGIDCCA,2018-09-01 07:56:08,巴士,100,200,224005954,西部公共汽车,M516线（混租电动）,粤B36307D,0,2018-09-01 00:00:00
FHIEBICJD,2018-09-01 07:19:22,巴士,160,200,224005955,西部公共汽车,780线（混租电动）,粤B48643D,0,2018-09-01 00:00:00
FHHAGEEAE,2018-09-01 07:49:45,巴士,160,200,224005956,西部公共汽车,M332线（混租电动）,粤B39979D,0,2018-09-01 00:00:00
BHABGGHIE,2018-09-01 07:56:03,巴士,160,200,224005958,西部公共汽车,M262线（混租电动）,粤B08281D,0,2018-09-01 00:00:00
CBCGECHDH,2018-09-01 06:36:02,巴士,160,200,224005960,西部公共汽车,780线（混租电动）,粤B48688D,0,2018-09-01 00:00:00
FHHHAJGFH,2018-09-01 09:20:36,地铁入站,0,0,262012104,地铁四号线,龙华,AGM-104,0,2018-09-01 00:00:00
FHHDJHIHA,2018-09-01 09:21:34,地铁入站,0,0,262020110,地铁四号线,莲花北,AGM-110,0,2018-09-01 00:00:00
CFBCBJDFF,2018-09-01 09:21:42,地铁入站,0,0,262017104,地铁四号线,白石龙,AGM-104,0,2018-09-01 00:00:00
CBFIHEDIF,2018-09-01 06:53:18,巴士,160,200,224005106,西部公共汽车,727线（融资电动）,粤B30438D,0,2018-09-01 00:00:00
FFFIEFEDF,2018-09-01 07:04:17,巴士,160,200,224005106,西部公共汽车,727线（融资电动）,粤B30438D,0,2018-09-01 00:00:00
CFCJEGIIA,2018-09-01 07:22:10,巴士,160,200,224005106,西部公共汽车,727线（融资电动）,粤B30438D,0,2018-09-01 00:00:00
BIDBBAIBA,2018-09-01 08:53:12,巴士,200,250,231017116,巴士集团,74路,06359D,0,2018-09-01 00:00:00
FFCGJAHEB,2018-09-01 07:44:32,巴士,200,250,231017125,巴士集团,74路,02311D,0,2018-09-01 00:00:00
FHGCGGCDC,2018-09-01 07:53:57,巴士,160,200,224005140,西部公共汽车,338线（混租电动）,粤B09135D,0,2018-09-01 00:00:00
