card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
FIACGFJBA,2018-09-01 08:33:28,地铁入站,0,0,263030116,地铁五号线,下水径,IGT-116,0,2018-09-01 00:00:00
FHDEAAFCI,2018-09-01 08:33:29,地铁入站,0,0,263018110,地铁五号线,兴东,IGT-110,0,2018-09-01 00:00:00
CFAIFCFCC,2018-09-01 08:33:31,地铁入站,0,0,263021101,地铁五号线,大学城,AGT-101,0,2018-09-01 00:00:00
HHAAAHACI,2018-09-01 08:31:49,地铁出站,0,200,260024101,地铁二号线,深康,OGT-101,0,2018-09-01 00:00:00
CBBAECDGJ,2018-09-01 08:31:39,地铁出站,475,500,260034137,地铁二号线,,,0,2018-09-01 00:00:00
FHHJHEHAG,2018-09-01 08:34:15,地铁出站,380,400,260037116,地铁二号线,湖贝,IGT-116,0,2018-09-01 00:00:00
FHHHDDCCC,2018-09-01 08:35:08,地铁入站,0,0,260026110,地铁二号线,侨香,IGT-110,0,2018-09-01 00:00:00
CFBEHGDGD,2018-09-01 08:35:58,地铁入站,0,0,260017107,地铁二号线,海月,IGT-107,0,2018-09-01 00:00:00
FHFCHGHAD,2018-09-01 08:36:32,地铁出站,285,300,260019119,地铁二号线,,,0,2018-09-01 00:00:00
FHHEGFCAA,2018-09-01 08:31:54,地铁出站,720,800,260012102,地铁二号线,蛇口港,OGT-102,1,2018-09-01 00:00:00
FHGDJACIG,2018-09-01 08:35:44,地铁入站,0,0,261008119,地铁三号线,莲花村,AGM-119,0,2018-09-01 00:00:00
CBCFBEGFG,2018-09-01 08:35:45,地铁入站,0,0,261021103,地铁三号线,丹竹头,AGM-103,0,2018-09-01 00:00:00
FIAFHGFBJ,2018-09-01 08:35:49,地铁入站,0,0,261024101,地铁三号线,横岗,AGM-101,0,2018-09-01 00:00:00
FHHFGJJHB,2018-09-01 08:32:50,地铁入站,0,0,268034108,地铁一号线,固戍,IGT_108,0,2018-09-01 00:00:00
FHDJJCBAB,2018-09-01 08:32:44,地铁入站,0,0,268034117,地铁一号线,,,0,2018-09-01 00:00:00
FHEIJEFHC,2018-09-01 08:32:32,地铁出站,190,200,268024104,地铁一号线,深圳大学,AGM-104,0,2018-09-01 00:00:00
HHABJFIEJ,2018-09-01 08:32:54,地铁出站,0,600,268009130,地铁一号线,,,0,2018-09-01 00:00:00
CCAEJABDG,2018-09-01 08:32:51,地铁出站,380,400,268014115,地铁一号线,侨城东站,OGT-115,0,2018-09-01 00:00:00
FIHDACJGB,2018-09-01 08:32:36,地铁出站,665,700,268024129,地铁一号线,,,0,2018-09-01 00:00:00
FFHECDJAB,2018-09-01 08:36:17,地铁入站,0,0,261032116,地铁三号线,双龙,AGM-116,0,2018-09-01 00:00:00
FHIGGBBGF,2018-09-01 08:36:21,地铁入站,0,0,261020118,地铁三号线,大芬,AGM-118,0,2018-09-01 00:00:00
CCABIBECA,2018-09-01 08:36:33,地铁入站,0,0,261013119,地铁三号线,晒布,AGM-119,0,2018-09-01 00:00:00
FHHEEEGGJ,2018-09-01 08:32:48,地铁出站,245,300,268031109,地铁一号线,宝体,AGT-109,1,2018-09-01 00:00:00
CFJJHGAGH,2018-09-01 08:32:47,地铁出站,285,300,268024101,地铁一号线,深圳大学,AGM-101,0,2018-09-01 00:00:00
FFEJBAEBG,2018-09-01 08:36:59,地铁入站,0,0,261028117,地铁三号线,爱联,AGM-117,0,2018-09-01 00:00:00
FHGEGJJCC,2018-09-01 08:28:07,地铁入站,0,0,241021108,地铁十一号线,福永站,IGT-108,0,2018-09-01 00:00:00
FHGFGCEAC,2018-09-01 08:33:29,地铁出站,285,300,268012171,地铁一号线,,,0,2018-09-01 00:00:00
FIJBIAFII,2018-09-01 08:37:16,地铁入站,0,0,261022109,地铁三号线,六约,AGM-109,0,2018-09-01 00:00:00
CBBCFEFEF,2018-09-01 08:37:20,地铁出站,625,700,261026111,地铁三号线,荷坳,AGM-111,1,2018-09-01 00:00:00
BJEFIDGI,2018-09-01 08:37:20,地铁出站,285,300,261005122,地铁三号线,购物公园,AGM-122,0,2018-09-01 00:00:00
CBHBGCGAE,2018-09-01 08:37:28,地铁入站,0,0,261023109,地铁三号线,塘坑,AGM-109,0,2018-09-01 00:00:00
CBJECGDCE,2018-09-01 08:37:29,地铁出站,435,500,261023106,地铁三号线,塘坑,AGM-106,1,2018-09-01 00:00:00
FHGDBIBEA,2018-09-01 08:33:50,地铁入站,0,0,268034104,地铁一号线,固戍,AGT-104,0,2018-09-01 00:00:00
FHFFDCCID,2018-09-01 08:33:26,地铁入站,0,0,268034106,地铁一号线,固戍,IGT-106,0,2018-09-01 00:00:00
FHGAAGIGJ,2018-09-01 08:33:40,地铁入站,0,0,268004121,地铁一号线,大剧院站,AGT-121,0,2018-09-01 00:00:00
FFAJAIFCC,2018-09-01 08:33:47,地铁出站,190,200,268001101,地铁一号线,罗湖站,OGT-101,0,2018-09-01 00:00:00
CCADCJBFF,2018-09-01 08:37:58,地铁出站,475,500,261008110,地铁三号线,莲花村,AGM-110,0,2018-09-01 00:00:00
FHFDEBDHF,2018-09-01 08:32:37,地铁入站,0,0,265021123,地铁七号线,上沙,进AGM30-31,0,2018-09-01 00:00:00
CCJHCFIFD,2018-09-01 08:38:13,地铁出站,285,300,261008114,地铁三号线,莲花村,AGM-114,0,2018-09-01 00:00:00
BIDFFGFBE,2018-09-01 08:38:14,地铁出站,665,700,261008113,地铁三号线,莲花村,AGM-113,0,2018-09-01 00:00:00
CFBIIGCDI,2018-09-01 08:38:23,地铁入站,0,0,261018116,地铁三号线,布吉,AGM-116,0,2018-09-01 00:00:00
CFCAGCAED,2018-09-01 08:38:27,地铁出站,190,200,261013114,地铁三号线,晒布,AGM-114,0,2018-09-01 00:00:00
FFJDAJFFA,2018-09-01 08:38:18,地铁入站,0,0,261031102,地铁三号线,南联,AGM-102,0,2018-09-01 00:00:00
CBGBCJCGF,2018-09-01 08:38:28,地铁入站,0,0,261025102,地铁三号线,永湖,AGM-102,0,2018-09-01 00:00:00
FHFCFCDJB,2018-09-01 08:38:30,地铁入站,0,0,261013120,地铁三号线,晒布,AGM-120,0,2018-09-01 00:00:00
FHHIBIJEC,2018-09-01 08:38:32,地铁出站,380,400,261013115,地铁三号线,晒布,AGM-115,0,2018-09-01 00:00:00
BEAECHAEH,2018-09-01 08:38:14,地铁入站,0,0,261022114,地铁三号线,六约,AGM-114,0,2018-09-01 00:00:00
FHJIDCFFC,2018-09-01 08:38:27,地铁入站,0,0,261021119,地铁三号线,丹竹头,AGM-119,0,2018-09-01 00:00:00
CBCGFAIJB,2018-09-01 08:38:34,地铁入站,0,0,261029101,地铁三号线,吉祥,AGM-101,0,2018-09-01 00:00:00
FFFGCCIBD,2018-09-01 08:38:30,地铁出站,380,400,261013116,地铁三号线,晒布,AGM-116,0,2018-09-01 00:00:00
CCACAIIEF,2018-09-01 08:38:24,地铁入站,0,0,261020118,地铁三号线,大芬,AGM-118,0,2018-09-01 00:00:00
FHHAGEFED,2018-09-01 08:25:12,地铁出站,475,500,267025126,地铁九号线,红岭北,OGT-126,0,2018-09-01 00:00:00
FHHDEGCJC,2018-09-01 08:24:43,地铁出站,285,300,267025112,地铁九号线,红岭北,OGT-112,0,2018-09-01 00:00:00
FHIFHDCIC,2018-09-01 08:22:03,地铁入站,0,0,265032110,地铁七号线,黄木岗,进AGM15-16,0,2018-09-01 00:00:00
FHIHGJCIF,2018-09-01 08:23:36,地铁入站,0,0,241015107,地铁十一号线,南山站,IGT-107,0,2018-09-01 00:00:00
FHGFBAHHF,2018-09-01 08:23:06,地铁入站,0,0,267014119,地铁九号线,下沙,双AGM-119,0,2018-09-01 00:00:00
FHGCECFIB,2018-09-01 08:26:39,地铁出站,380,400,267014102,地铁九号线,下沙,OGT-102,0,2018-09-01 00:00:00
BEBAGFBJD,2018-09-01 07:47:34,地铁入站,0,0,268018110,地铁四号线,福民,IGT-110,0,2018-09-01 00:00:00
FHFHHAIAF,2018-09-01 07:44:13,地铁出站,285,300,268021113,地铁四号线,少年宫,AGT-113,0,2018-09-01 00:00:00
FHDCCGHBE,2018-09-01 08:23:44,地铁入站,0,0,262018110,地铁四号线,民乐,AGM-110,0,2018-09-01 00:00:00
FHFJBHCAC,2018-09-01 08:16:38,地铁入站,0,0,262013110,地铁四号线,,,0,2018-09-01 00:00:00
FIJEEEDBG,2018-09-01 08:22:46,地铁出站,190,200,262011101,地铁四号线,清湖,AGM-101,0,2018-09-01 00:00:00
FIJDFDFEB,2018-09-01 08:16:38,地铁入站,0,0,262011105,地铁四号线,清湖,AGM-105,0,2018-09-01 00:00:00
CFBEJHJCH,2018-09-01 08:16:22,地铁入站,0,0,262011105,地铁四号线,清湖,AGM-105,0,2018-09-01 00:00:00
FHHBBBHGD,2018-09-01 08:25:33,地铁入站,0,0,263026111,地铁五号线,五和,IGT-111,0,2018-09-01 00:00:00
FIJFEDFAJ,2018-09-01 08:24:43,地铁出站,340,400,263033111,地铁五号线,百鸽笼,OGT-111,1,2018-09-01 00:00:00
FFEFCGGHD,2018-09-01 08:08:17,地铁入站,0,0,263031110,地铁五号线,长龙,IGT-110,0,2018-09-01 00:00:00
FHHDBCHEH,2018-09-01 08:26:51,地铁入站,0,0,263025114,地铁五号线,民治,IGT-114,0,2018-09-01 00:00:00
FHIBCFABD,2018-09-01 08:25:02,地铁出站,380,400,263018114,地铁五号线,兴东,AGT-114,0,2018-09-01 00:00:00
FFGHDADGB,2018-09-01 08:26:43,地铁出站,380,400,263016101,地铁五号线,灵芝,OGT-101,0,2018-09-01 00:00:00
CBEGDEJHF,2018-09-01 08:27:26,地铁入站,0,0,263025114,地铁五号线,民治,IGT-114,0,2018-09-01 00:00:00
FHEHFDGJC,2018-09-01 08:26:43,地铁入站,0,0,263016114,地铁五号线,灵芝,AGT-114,0,2018-09-01 00:00:00
FFHEFABCE,2018-09-01 08:22:44,地铁入站,0,0,263031111,地铁五号线,长龙,IGT-111,0,2018-09-01 00:00:00
FIJBADIAJ,2018-09-01 08:29:16,地铁入站,0,0,263017112,地铁五号线,洪浪北,IGT-112,0,2018-09-01 00:00:00
FFJEHJECE,2018-09-01 08:29:25,地铁出站,285,300,263026106,地铁五号线,五和,OGT-106,0,2018-09-01 00:00:00
FIJFACDCF,2018-09-01 08:29:29,地铁入站,0,0,263015110,地铁五号线,翻身,AGT-110,0,2018-09-01 00:00:00
FIJEIDBDG,2018-09-01 08:29:32,地铁入站,0,0,263015111,地铁五号线,翻身,IGT-111,0,2018-09-01 00:00:00
BIDBJBIGG,2018-09-01 08:29:48,地铁出站,380,400,263023108,地铁五号线,长岭陂,AGT-108,0,2018-09-01 00:00:00
FHHDGGAGJ,2018-09-01 08:27:10,地铁入站,0,0,260039106,地铁二号线,新秀站,AGT-106,0,2018-09-01 00:00:00
FHHAJDIEG,2018-09-01 08:26:55,地铁出站,570,600,260017102,地铁二号线,海月,OGT-102,0,2018-09-01 00:00:00
CFBDIFBCE,2018-09-01 08:29:07,地铁出站,570,600,260013114,地铁二号线,海上世界,OGT-114,0,2018-09-01 00:00:00
FIAEGCIJE,2018-09-01 08:31:39,地铁入站,0,0,261017108,地铁三号线,草埔,AGM-108,0,2018-09-01 00:00:00
CCAFIGEHG,2018-09-01 08:27:59,地铁出站,475,500,268026110,地铁一号线,大新,OGT-110,0,2018-09-01 00:00:00
FHFEDDBGA,2018-09-01 08:27:43,地铁出站,380,400,268006130,地铁一号线,,,0,2018-09-01 00:00:00
FHGABDHEJ,2018-09-01 08:25:09,地铁出站,190,200,261006109,地铁三号线,福田,AGM-109,0,2018-09-01 00:00:00
FHFBDDHIC,2018-09-01 08:25:41,地铁出站,950,1000,241021104,地铁十一号线,福永站,OGT-104,0,2018-09-01 00:00:00
CFAGDBEGG,2018-09-01 08:26:06,地铁出站,815,900,241021122,地铁十一号线,福永站,AGT-122,1,2018-09-01 00:00:00
FHIECAEEE,2018-09-01 08:26:11,地铁出站,570,600,241021123,地铁十一号线,福永站,OGT-123,0,2018-09-01 00:00:00
HHAAAHFIH,2018-09-01 08:28:48,地铁出站,0,200,268035115,地铁一号线,后瑞,OGT-115,0,2018-09-01 00:00:00
FHICJFGBD,2018-09-01 08:28:36,地铁出站,190,200,268035101,地铁一号线,后瑞,AGT-101,0,2018-09-01 00:00:00
CFBDIJGJE,2018-09-01 08:28:46,地铁入站,0,0,268016117,地铁一号线,世界之窗站,OGT-117,0,2018-09-01 00:00:00
FHGHJEEBC,2018-09-01 08:24:54,地铁入站,0,0,241027136,地铁十一号线,松岗,IGT-136,0,2018-09-01 00:00:00
BIBCDIEFC,2018-09-01 08:29:12,地铁出站,760,800,268023106,地铁一号线,高新园,AGM-106,0,2018-09-01 00:00:00
CBDGFDGCC,2018-09-01 08:25:58,地铁入站,0,0,265021114,地铁七号线,上沙,进AGM17-18,0,2018-09-01 00:00:00
BIDFADHDJ,2018-09-01 08:27:03,地铁出站,475,500,241018101,地铁十一号线,碧海湾站,AGT-101,0,2018-09-01 00:00:00
FIJIJDHID,2018-09-01 08:34:17,地铁出站,760,800,261003102,地铁三号线,益田,AGM-102,0,2018-09-01 00:00:00
FHHGHEIJH,2018-09-01 08:29:19,地铁出站,285,300,268025117,地铁一号线,桃园,AGT-117,0,2018-09-01 00:00:00
FHGIFDCGH,2018-09-01 08:28:50,地铁出站,435,500,265030102,地铁七号线,华强北,出AGM02-03,1,2018-09-01 00:00:00
FIJBAAEBF,2018-09-01 08:33:54,地铁入站,0,0,261024117,地铁三号线,横岗,AGM-117,0,2018-09-01 00:00:00
CBICDJDBH,2018-09-01 08:26:33,地铁出站,380,400,267022101,地铁九号线,?I岭,双AGM,0,2018-09-01 00:00:00
CBBCICIJI,2018-09-01 08:34:38,地铁入站,0,0,261021105,地铁三号线,丹竹头,AGM-105,0,2018-09-01 00:00:00
BIBEFIAIJ,2018-09-01 08:34:17,地铁入站,0,0,261020102,地铁三号线,大芬,AGM-102,0,2018-09-01 00:00:00
FHEEDAICF,2018-09-01 08:29:31,地铁入站,0,0,267020124,地铁九号线,梅村,IGT-124,0,2018-09-01 00:00:00
FHGCCEHGF,2018-09-01 08:25:23,地铁入站,0,0,265022130,地铁七号线,沙尾,进AGM25-26,0,2018-09-01 00:00:00
FFIADEDGA,2018-09-01 08:34:37,地铁入站,0,0,261005111,地铁三号线,购物公园,AGM-111,0,2018-09-01 00:00:00
CBCJBFHIA,2018-09-01 08:23:38,地铁入站,0,0,262018105,地铁四号线,民乐,AGM-105,0,2018-09-01 00:00:00
CBGEBEEJJ,2018-09-01 08:23:34,地铁入站,0,0,262018111,地铁四号线,民乐,AGM-111,0,2018-09-01 00:00:00
CFCAIHGIG,2018-09-01 08:24:24,地铁入站,0,0,262012105,地铁四号线,龙华,AGM-105,0,2018-09-01 00:00:00
CBCJJDBAF,2018-09-01 08:30:38,地铁入站,0,0,263025106,地铁五号线,民治,IGT-106,0,2018-09-01 00:00:00
CFHDIFEAA,2018-09-01 08:25:56,地铁入站,0,0,262011112,地铁四号线,,,0,2018-09-01 00:00:00
CFHDFBHGG,2018-09-01 08:25:06,地铁入站,0,0,262015119,地铁四号线,红山,AGM-119,0,2018-09-01 00:00:00
CFBHBBGEE,2018-09-01 08:26:38,地铁入站,0,0,262013105,地铁四号线,龙胜,AGM-105,0,2018-09-01 00:00:00
FHFJJDEAI,2018-09-01 08:34:24,地铁出站,435,500,263026102,地铁五号线,五和,OGT-102,1,2018-09-01 00:00:00
CCADJEIAJ,2018-09-01 08:34:33,地铁出站,570,600,263015101,地铁五号线,翻身,OGT-101,0,2018-09-01 00:00:00
BIDEFGIEE,2018-09-01 08:34:53,地铁出站,380,400,263026105,地铁五号线,五和,OGT-105,0,2018-09-01 00:00:00
FHEFEBAAH,2018-09-01 08:35:03,地铁入站,0,0,263026114,地铁五号线,五和,AGT-114,0,2018-09-01 00:00:00
FIJHADCBF,2018-09-01 08:35:31,地铁入站,0,0,263026112,地铁五号线,五和,IGT-112,0,2018-09-01 00:00:00
FHICFEFGE,2018-09-01 08:35:31,地铁入站,0,0,263025114,地铁五号线,民治,IGT-114,0,2018-09-01 00:00:00
BIBABEBGA,2018-09-01 08:31:31,地铁入站,0,0,260036110,地铁二号线,大剧院,AGM-110,0,2018-09-01 00:00:00
CBIGDIBAE,2018-09-01 08:31:36,地铁入站,0,0,260024111,地铁二号线,深康,IGT-111,0,2018-09-01 00:00:00
FHDAJFAGI,2018-09-01 08:31:53,地铁出站,285,300,260017106,地铁二号线,海月,OGT-106,0,2018-09-01 00:00:00
FHIFAECAJ,2018-09-01 08:32:33,地铁出站,760,800,260023108,地铁二号线,侨城北,OGT-108,0,2018-09-01 00:00:00
FHICAEBDD,2018-09-01 08:34:14,地铁入站,0,0,260023116,地铁二号线,侨城北,IGT-116,0,2018-09-01 00:00:00
FIAFHDAAE,2018-09-01 08:34:24,地铁入站,0,0,260037118,地铁二号线,湖贝,AGT-118,0,2018-09-01 00:00:00
FHEGDEGDH,2018-09-01 08:34:57,地铁入站,0,0,260015111,地铁二号线,东角头,IGT-111,0,2018-09-01 00:00:00
BCFAJDIC,2018-09-01 08:34:37,地铁出站,665,700,260020110,地铁二号线,科苑,OGT-110,0,2018-09-01 00:00:00
FIJIIIIDA,2018-09-01 08:34:08,地铁出站,285,300,260035112,地铁二号线,燕南,OGT-112,0,2018-09-01 00:00:00
BICIBBBED,2018-09-01 08:34:33,地铁出站,475,500,260020110,地铁二号线,科苑,OGT-110,0,2018-09-01 00:00:00
BEAIJADED,2018-09-01 08:35:40,地铁入站,0,0,260021115,地铁二号线,红树湾,IGT-115,0,2018-09-01 00:00:00
FHIDFAHBE,2018-09-01 08:35:10,地铁入站,0,0,260024111,地铁二号线,深康,IGT-111,0,2018-09-01 00:00:00
FHIBAEGGC,2018-09-01 08:36:19,地铁入站,0,0,260037121,地铁二号线,湖贝,AGM-121,0,2018-09-01 00:00:00
BHABFIEAJ,2018-09-01 08:36:42,地铁出站,475,500,260015107,地铁二号线,东角头,OGT-107,0,2018-09-01 00:00:00
FHFGEEFGB,2018-09-01 08:35:44,地铁入站,0,0,261032116,地铁三号线,双龙,AGM-116,0,2018-09-01 00:00:00
FFEDHJGDA,2018-09-01 08:32:56,地铁入站,0,0,268001109,地铁一号线,罗湖站,IGT-109,0,2018-09-01 00:00:00
FIJDFDDAG,2018-09-01 08:33:15,地铁入站,0,0,268034104,地铁一号线,固戍,AGT-104,0,2018-09-01 00:00:00
BIDJCJDIF,2018-09-01 08:33:00,地铁入站,0,0,268011121,地铁一号线,,,0,2018-09-01 00:00:00
BIDFCCHCH,2018-09-01 08:33:27,地铁出站,285,300,268012181,地铁一号线,,,0,2018-09-01 00:00:00
FHHHEBCHI,2018-09-01 08:37:21,地铁入站,0,0,261028102,地铁三号线,爱联,AGM-102,0,2018-09-01 00:00:00
FHDICDAFC,2018-09-01 08:37:25,地铁出站,285,300,261014105,地铁三号线,翠竹,AGM-105,0,2018-09-01 00:00:00
HJCJBIAE,2018-09-01 08:37:01,地铁入站,0,0,261024118,地铁三号线,横岗,AGM-118,0,2018-09-01 00:00:00
BJHACGEB,2018-09-01 08:37:07,地铁出站,665,700,261031111,地铁三号线,南联,AGM-111,0,2018-09-01 00:00:00
FHGCFDJEG,2018-09-01 08:33:18,地铁出站,285,300,268013112,地铁一号线,竹子林站,"IGT-112 ",0,2018-09-01 00:00:00
FHDEJGADA,2018-09-01 08:27:36,地铁入站,0,0,268032128,地铁一号线,,,0,2018-09-01 00:00:00
FHEBIHIIC,2018-09-01 08:33:10,地铁出站,760,800,268006128,地铁一号线,华强路站,OGT-128,0,2018-09-01 00:00:00
FHFCEDJIF,2018-09-01 08:31:19,地铁出站,190,200,241021125,地铁十一号线,福永站,OGT-125,0,2018-09-01 00:00:00
FFIJBBHBJ,2018-09-01 08:32:40,地铁出站,285,300,241021123,地铁十一号线,福永站,OGT-123,0,2018-09-01 00:00:00
CBDACACFH,2018-09-01 08:31:49,地铁入站,0,0,241021121,地铁十一号线,福永站,IGT-121,0,2018-09-01 00:00:00
FHDFEFJBC,2018-09-01 08:31:27,地铁出站,475,500,241021122,地铁十一号线,福永站,AGT-122,0,2018-09-01 00:00:00
FHEJBHIBE,2018-09-01 08:33:39,地铁出站,475,500,268023130,地铁一号线,,,0,2018-09-01 00:00:00
BIDJIBACB,2018-09-01 08:33:17,地铁出站,380,400,268031112,地铁一号线,宝体,IGT-112,0,2018-09-01 00:00:00
CBAEHFJAG,2018-09-01 08:33:23,地铁入站,0,0,268035113,地铁一号线,后瑞,IGT-113,0,2018-09-01 00:00:00
CFCJCBBDH,2018-09-01 08:37:42,地铁入站,0,0,261019101,地铁三号线,木棉湾,AGM-101,0,2018-09-01 00:00:00
FFEHCEEEF,2018-09-01 08:29:16,地铁入站,0,0,241019123,地铁十一号线,机场站,IGT-123,0,2018-09-01 00:00:00
FFHEACAFI,2018-09-01 08:33:23,地铁出站,380,400,268024101,地铁一号线,深圳大学,AGM-101,0,2018-09-01 00:00:00
CFABJGGIB,2018-09-01 08:33:09,地铁出站,285,300,268031116,地铁一号线,宝体,OGT-116,0,2018-09-01 00:00:00
CFBFJDAEC,2018-09-01 08:29:53,地铁入站,0,0,267019117,地铁九号线,下梅林,IGT-117,0,2018-09-01 00:00:00
BIFBAIBDJ,2018-09-01 08:37:46,地铁出站,475,500,261015104,地铁三号线,田贝,AGM-104,0,2018-09-01 00:00:00
FHIAADGBD,2018-09-01 08:38:02,地铁出站,475,500,261008114,地铁三号线,莲花村,AGM-114,0,2018-09-01 00:00:00
FHIECFFEC,2018-09-01 08:20:55,地铁入站,0,0,267018121,地铁九号线,梅景,IGT-121,0,2018-09-01 00:00:00
CFAHAJJJI,2018-09-01 08:21:15,地铁出站,855,900,241024105,地铁十一号线,马鞍山,OGT-105,0,2018-09-01 00:00:00
FHGCCDCHH,2018-09-01 08:22:30,地铁入站,0,0,241025116,地铁十一号线,沙井,IGT-116,0,2018-09-01 00:00:00
BCCJGJIE,2018-09-01 08:24:58,地铁出站,380,400,263020125,地铁五号线,西丽,IGT-125,0,2018-09-01 00:00:00
FFIJGHIFG,2018-09-01 08:25:30,地铁出站,665,700,241014136,地铁十一号线,后海站,OGT-136,0,2018-09-01 00:00:00
FHDECFGEC,2018-09-01 08:23:28,地铁入站,0,0,262017113,地铁四号线,,,0,2018-09-01 00:00:00
CJJGIFAC,2018-09-01 08:19:02,地铁入站,0,0,262017113,地铁四号线,,,0,2018-09-01 00:00:00
FFFIDHBGC,2018-09-01 08:19:34,地铁入站,0,0,262011109,地铁四号线,,,0,2018-09-01 00:00:00
FHCAEBGDJ,2018-09-01 08:15:34,地铁入站,0,0,262013103,地铁四号线,龙胜,AGM-103,0,2018-09-01 00:00:00
BIDBEHDGG,2018-09-01 08:16:22,地铁入站,0,0,262018112,地铁四号线,民乐,AGM-112,0,2018-09-01 00:00:00
CFAGCDGHD,2018-09-01 07:45:41,地铁入站,0,0,268017107,地铁四号线,福田口岸,"AGT-107 ",0,2018-09-01 00:00:00
CFHEEFJBE,2018-09-01 07:45:15,地铁出站,190,200,268017119,地铁四号线,福田口岸,"OGT-119 ",0,2018-09-01 00:00:00
FFGBHICGJ,2018-09-01 08:16:54,地铁入站,0,0,262012105,地铁四号线,龙华,AGM-105,0,2018-09-01 00:00:00
CCAFIFGGB,2018-09-01 08:26:12,地铁入站,0,0,263025110,地铁五号线,民治,AGT-110,0,2018-09-01 00:00:00
FHEDIIDDJ,2018-09-01 08:25:12,地铁出站,150,200,263018105,地铁五号线,兴东,OGT-105,1,2018-09-01 00:00:00
FHDHAHGGE,2018-09-01 08:26:51,地铁出站,285,300,263022112,地铁五号线,塘朗,AGT-112,0,2018-09-01 00:00:00
FHGCEHAIG,2018-09-01 08:26:34,地铁入站,0,0,263017105,地铁五号线,洪浪北,IGT-105,0,2018-09-01 00:00:00
FFJDAAHAF,2018-09-01 08:27:08,地铁出站,475,500,263025104,地铁五号线,民治,OGT-104,0,2018-09-01 00:00:00
FFIAFJHHF,2018-09-01 08:27:09,地铁出站,285,300,263022120,地铁五号线,塘朗,OGT-120,0,2018-09-01 00:00:00
CCJHAGJHB,2018-09-01 08:26:48,地铁出站,475,500,263027101,地铁五号线,坂田,AGT-101,0,2018-09-01 00:00:00
FIAGGEFFG,2018-09-01 08:27:29,地铁入站,0,0,263022107,地铁五号线,塘朗,IGT-107,0,2018-09-01 00:00:00
FHIHAJJJG,2018-09-01 08:27:20,地铁出站,285,300,263034106,地铁五号线,布心,OGT-106,0,2018-09-01 00:00:00
FHEDIJAHB,2018-09-01 08:02:40,地铁入站,0,0,263032103,地铁五号线,布吉,IGT-103,0,2018-09-01 00:00:00
FHHIAEBFG,2018-09-01 08:24:57,地铁出站,380,400,263018102,地铁五号线,兴东,OGT-102,0,2018-09-01 00:00:00
FHHFICBIJ,2018-09-01 08:28:32,地铁入站,0,0,263026114,地铁五号线,五和,AGT-114,0,2018-09-01 00:00:00
FHAFDBEIE,2018-09-01 08:28:34,地铁入站,0,0,263018116,地铁五号线,兴东,IGT-116,0,2018-09-01 00:00:00
FHHFIDIHD,2018-09-01 08:29:33,地铁入站,0,0,263026118,地铁五号线,五和,IGT-118,0,2018-09-01 00:00:00
CBGBBFHBD,2018-09-01 08:29:13,地铁出站,625,700,263026105,地铁五号线,五和,OGT-105,1,2018-09-01 00:00:00
FHHCEFFJE,2018-09-01 08:30:17,地铁出站,475,500,263026103,地铁五号线,五和,OGT-103,0,2018-09-01 00:00:00
FHFBBICBF,2018-09-01 08:29:32,地铁出站,340,400,263035109,地铁五号线,太安,OGT-109,1,2018-09-01 00:00:00
FFBGACJDA,2018-09-01 08:28:02,地铁出站,190,200,260033115,地铁二号线,岗厦北,AGM-115,0,2018-09-01 00:00:00
CFBICFFDF,2018-09-01 08:28:58,地铁出站,665,700,260020103,地铁二号线,科苑,OGT-103,0,2018-09-01 00:00:00
BEAGJIADI,2018-09-01 08:29:11,地铁出站,100,200,260017101,地铁二号线,海月,OGT-101,0,2018-09-01 00:00:00
FHGCAADGF,2018-09-01 08:30:11,地铁入站,0,0,260033112,地铁二号线,岗厦北,IGT-112,0,2018-09-01 00:00:00
FHCJFJGDC,2018-09-01 08:30:47,地铁出站,380,400,260036104,地铁二号线,大剧院,AGM-104,0,2018-09-01 00:00:00
BIBBFHDCD,2018-09-01 08:30:34,地铁出站,475,500,261021106,地铁三号线,丹竹头,AGM-106,0,2018-09-01 00:00:00
CCJGHBDFC,2018-09-01 08:28:02,地铁入站,0,0,268009115,地铁一号线,购物公园站,IGT-115,0,2018-09-01 00:00:00
FIJGBGHAA,2018-09-01 08:27:48,地铁出站,435,500,268026101,地铁一号线,大新,OGT-101,1,2018-09-01 00:00:00
FIABICGIH,2018-09-01 08:24:03,地铁入站,0,0,241021121,地铁十一号线,福永站,IGT-121,0,2018-09-01 00:00:00
CFHCEBBBF,2018-09-01 08:32:38,地铁出站,570,600,261009138,地铁三号线,,,0,2018-09-01 00:00:00
CBIEFCIIH,2018-09-01 08:33:12,地铁出站,340,400,261014104,地铁三号线,翠竹,AGM-104,1,2018-09-01 00:00:00
FHFEEGDCF,2018-09-01 08:32:43,地铁入站,0,0,261024118,地铁三号线,横岗,AGM-118,0,2018-09-01 00:00:00
FHIBBAEHJ,2018-09-01 08:28:45,地铁出站,475,500,268013146,地铁一号线,,,0,2018-09-01 00:00:00
FIADIFBHI,2018-09-01 08:28:49,地铁出站,570,600,268008138,地铁一号线,会展中心站,IGT-138,0,2018-09-01 00:00:00
FHFFCIBAH,2018-09-01 08:28:36,地铁出站,475,500,268006131,地铁一号线,,,0,2018-09-01 00:00:00
